business_id,name,address,state,city,postal_code,categories,longitude,latitude,stars,is_open,N_reviews
434A83c2ig6QxsZjrjclpQ,Las Margaritas,2538 Welsh Rd,PA,Philadelphia,19152,"Restaurants, Mexican, Nightlife, Bars",-75.0341246,40.0726066,3.5,1,530
43AC2TqfcQcenT6srX5QCA,Frankie Ann's,741 N 23rd St,PA,Philadelphia,19130,"Event Planning & Services, American (New), Nightlife, Sports Bars, Bars, Venues & Event Spaces, American (Traditional), Restaurants",-75.1748987,39.968561,2.5,0,54
45WLhjZ42-_WL1FcDXErsQ,Throwbaxx Bar & Grille,6800 Ridge Ave,PA,Philadelphia,19128,"Restaurants, Sandwiches, Bars, Pubs, Nightlife",-75.2265452,40.0423138,3.5,1,15
46_2e1hnQ4csLrYnhn6bkw,Whetstone Tavern,700 S 5th St,PA,Philadelphia,19147,"Restaurants, Cocktail Bars, American (New), Desserts, American (Traditional), Nightlife, Bars, Food",-75.1510468125,39.9408715785,4,0,173
4d8p7qsNfWOxUxmjNXR5YQ,Draught Horse Pub & Grill,1431 Cecil B Moore Ave,PA,Philadelphia,19121,"Pubs, Bars, American (Traditional), Nightlife, Restaurants",-75.1589001341,39.9789668964,3,0,137
4Do_B7sfhfsn4TQV1h0psg,Canton 11,1025 Arch St,PA,Philadelphia,19107,"Restaurants, Food, Dim Sum, Cantonese, Szechuan, Bars, Cocktail Bars, Nightlife, Karaoke, Food Delivery Services, Chinese, Sushi Bars",-75.1573997,39.9540272,3.5,0,102
4ethI9A0jaG7bhJmHy4gow,Le Bar Lyonnais,"Le Bec-Fin Downstairs, 1523 Walnut St",PA,Philadelphia,19102,"Nightlife, French, Bars, Restaurants",-75.166996,39.949919,4,0,31
4FHXsFTyvvxc-pISdYkoeQ,Sisters Restaurant & Nightclub,1320 Chancellor St,PA,Philadelphia,19107,"Bars, Restaurants, Dance Clubs, Gay Bars, Nightlife",-75.1631093,39.9484988,3,0,53
4FLz0ha5Gy4dKKl3UFVI6g,The Market Tavern,3000 Market St,PA,Philadelphia,19104,"Nightlife, Bars, American (Traditional), Irish Pub, Pubs, Beer, Wine & Spirits, Restaurants, Food",-75.1838311,39.9546024,3.5,0,10
4hQxm6xckt0EGqfAGzQDyg,Copabanana,344 South St,PA,Philadelphia,19147,"Pubs, Cocktail Bars, Lounges, Sandwiches, Restaurants, Burgers, American (Traditional), Bars, American (New), Nightlife",-75.1489862,39.9415037,2.5,1,307
4IrGZzglUUDgxfBBJKbnZw,Roy-Pitz Barrel House,990 Spring Garden St,PA,Philadelphia,19123,"Restaurants, Gastropubs, Pizza, Bars, Nightlife, Food, Breweries, Beer Bar, Brewpubs",-75.1541474462,39.9614570819,4,1,154
4J06--ty2Ydj1---IsArLw,Cantina Los Caballitos,1651 E Passyunk Ave,PA,Philadelphia,19148,"Restaurants, Mexican, Breakfast & Brunch, Bars, Fast Food, Nightlife",-75.1644726699,39.9288976,3.5,1,907
4moCnH6Ik60oVGiY58_6hA,Mint Lounge,50 S 2nd St,PA,Philadelphia,19176,"Dance Clubs, Lounges, Nightlife, Bars",-75.143985,39.948789,2.5,0,35
4o0xTz_indIcqzJ7juHBAw,KQ Burger,3401 Walnut St,PA,Philadelphia,19104,"Restaurants, Fast Food, Bars, Sandwiches, Burgers, American (New), Nightlife",-75.1924658194,39.9530044436,2.5,1,19
4P6u1-EXiwVdGSZbYHD7GQ,The HeadHouse Cafe,122 Lombard St,PA,Philadelphia,19147,"Sushi Bars, Restaurants, Bars, Gastropubs, Nightlife, Pubs",-75.1447558,39.9419336,2.5,1,36
4rG4tJF2EC2CfYvBu_uqpQ,Cry Baby Pasta,627 S 3rd St,PA,Philadelphia,19147,"Wine Bars, Bars, Nightlife, Restaurants, Italian",-75.1475720108,39.9406127199,3.5,1,203
4RMHlggaIdNibPUJPVEd6w,Bridgewater's Pub,30th Street Station,PA,Philadelphia,19104,"American (New), Bars, Restaurants, Nightlife",-75.18251,39.95528,3.5,0,167
4SQ5uczVt66-GGGeNQRfEA,Rotten Ralph's,201 Chestnut St,PA,Philadelphia,19106,"Nightlife, Restaurants, American (Traditional), Pubs, Bars",-75.1442086,39.9484876,2.5,0,204
4TRaSx4vcKfhm9Jx-heiqg,Cleopatra Cafe,4145 Chestnut St,PA,Philadelphia,19104,"Cafes, Bars, Restaurants, Hookah Bars, Nightlife, Wine Bars",-75.2061225,39.9563712,2,1,59
4tU9hlfzrCpcGWTIm-OKVA,Rouge,205 S 18th St,PA,Philadelphia,19103,"Breakfast & Brunch, Lounges, Restaurants, Food, Burgers, American (Traditional), Asian Fusion, American (New), Tapas Bars, French, Bars, Beer, Wine & Spirits, Nightlife",-75.170671,39.949638,3.5,1,504
4wq9bzoCe3Mh0cPbYH1eDg,Max's Steaks,3653 Germantown Ave,PA,Philadelphia,19140,"Steakhouses, Bars, Nightlife, Sandwiches, Restaurants, Cheesesteaks",-75.150471,40.009045,4,1,691
4x_DhrjTcrpieMkbrrCU-g,Miller's Ale House,2100 S Columbus Blvd,PA,Philadelphia,19148,"Restaurants, Chicken Wings, Seafood, Sports Bars, American (Traditional), American (New), Nightlife, Bars",-75.1417470431,39.920208058,3.5,1,143
4YU-VlpC_DU0EnOjlr4C1w,Sababa Vapes,237 Chestnut St,PA,Philadelphia,19106,"Social Clubs, Arts & Entertainment, Nightlife, Lounges, Shopping, Vape Shops, Bars",-75.1456109,39.9486369,4,0,27
4ZKAGQ2U8M4mtONcAg42cQ,Lucky's Last Chance,848 S 2nd St,PA,Philadelphia,19147,"Restaurants, Hot Dogs, Bars, Burgers, Beer Bar, Nightlife",-75.1468993,39.9363134,4.5,1,135
52iW9Eo-EWJZXYYjQ5pAKw,Bonner's Irish Pub,120 S 23rd St,PA,Philadelphia,19103,"Bars, Nightlife, Dive Bars, Pubs, Irish Pub",-75.1784589,39.9520039,4.5,1,118
54_Gr2U47GtEilV2cUeOMQ,Monkey Bar,2029 Walnut St,PA,Philadelphia,19103,"Bars, Lounges, Nightlife",-75.174781,39.950893,3.5,0,7
5AGVyIa1_XVUqXGbQXRmiQ,Heritage,914 N 2nd St,PA,Philadelphia,19123,"Restaurants, American (New), Arts & Entertainment, Jazz & Blues, Nightlife, Bars",-75.1408296,39.9645949,4,1,303
5Apcp9iRdnIG__iXIEnILA,Lit Ultrabar,460 N 2nd St,PA,Philadelphia,19123,"Lounges, Nightlife, Bars, Dance Clubs",-75.1418219,39.9589758,2,0,68
5eldbLrF_oodWvu1VuEP8w,1925 Cocktail Lounge,111 S 17th St,PA,Philadelphia,19103,"Restaurants, Bars, Adult Entertainment, Lounges, American (New), Nightlife",-75.1686696,39.9510336,2.5,0,47
5ezrDoezdUlJpUa5Jg6dUQ,In the Valley,1615 E Passyunk Ave,PA,Philadelphia,19148,"Nightlife, Restaurants, Wine Bars, Bars, Tapas/Small Plates, Cocktail Bars, American (New)",-75.1636243,39.929453,4,1,73
5hvO_zH7B1n2humawoPHrw,Bourbon Blue,2 Rector St,PA,Philadelphia,19127,"Restaurants, Bars, American (New), Cajun/Creole, Nightlife",-75.2222218,40.0242614,3.5,0,346
5IL3rTT-_LHyvVJRVNKxaQ,Victory Beer Hall,1100 Pattison Ave,PA,Philadelphia,19148,"American (New), Pretzels, German, Pubs, Nightlife, Food, Sandwiches, Restaurants, Beer, Wine & Spirits, Bars",-75.1694047,39.9042894,3,1,60
5KnQiQp1s1TqYUwi108ORA,Syriana Hookah Lounge,14254 Bustleton Ave,PA,Philadelphia,19116,"Bars, Hookah Bars, Nightlife",-75.011565,40.13247,3.5,1,14
5m3ND7lNNd6zo-bNQGoXhQ,Three 12 Sport Bar and Lounge,312 Market St,PA,Philadelphia,19106,"Lounges, Sports Bars, Bars, Cocktail Bars, Nightlife, Restaurants, American (Traditional)",-75.146352,39.9499452,2.5,1,33
5O-3-67pekvG-lNuoMa1NA,Fishtown Hookah Lounge,112 W Girard Ave,PA,Philadelphia,19123,"Lounges, Nightlife, Bars, Hookah Bars",-75.1366276423,39.9688540491,4,0,21
5oARHKPqDvT4x5blRvPjXg,New Tavern Bar,232 S 45th St,PA,Philadelphia,19104,"Venues & Event Spaces, Nightlife, Restaurants, Event Planning & Services, Ethiopian, Bars, American (Traditional), Hookah Bars",-75.212136,39.9542243,4,1,10
5OoFsXfKgASrN_bMVTpxMA,Voix,"2825 Cottman Ave, Unit 1",PA,Philadelphia,19149,"Sushi Bars, Restaurants, Asian Fusion, Nightlife, Lounges, Japanese, Bars, Karaoke",-75.052381,40.0437752,3.5,1,29
5qVt5XufPXTztxneUzUriw,Tavern on Ridge,6080 Ridge Ave,PA,Philadelphia,19128,"Pubs, American (New), Restaurants, Nightlife, Bars",-75.2151725674,40.0333042486,3.5,0,61
5tRxcP-pDVeZtcDU-FkQ9A,Brown Street Pub,795 N 24th St,PA,Philadelphia,19130,"Nightlife, Restaurants, Arts & Entertainment, American (Traditional), Bars, Shopping, Art Galleries, Pubs",-75.176231,39.969793,3.5,0,35
5TZhLeZKfuSqrz3rnVIUxg,Maison 208,208 S 13th St,PA,Philadelphia,19107,"Restaurants, Nightlife, French, American (New), Bars",-75.1625259966,39.9484621003,3.5,0,186
5UN1B7XqZohGuULLNlWL1A,Paris Bistro and Jazz Cafe,8235 Germantown Ave,PA,Philadelphia,19118,"Bars, French, Restaurants, Jazz & Blues, Arts & Entertainment, Wine Bars, Nightlife",-75.2030839,40.0741872,3.5,0,286
68jYcCg7p8zEeArIUgky9Q,James,824 S 8th St,PA,Philadelphia,19147,"Automotive, Bars, Restaurants, Nightlife, American (New), Lounges",-75.1563327,39.9388772,4,0,104
68miQTsCoUFRW2I7RfWE9Q,Rec & Royal,111 S 17th St,PA,Philadelphia,19103,"Bars, Karaoke, Dance Clubs, Nightlife, Venues & Event Spaces, Event Planning & Services",-75.16874,39.9510007892,4,1,17
68ThEdiK0eWCEgGEmV9Tng,Southgate,1801 Lombard St,PA,Philadelphia,19146,"Breakfast & Brunch, American (Traditional), Korean, Restaurants, Gastropubs, Nightlife, Bars, Cocktail Bars",-75.1717901,39.9455687,4,1,330
6c8eIawbCBu3FLp2kDraBA,Attico Rooftop Lounge,"219 S Broad St, Rooftop of Cambria Hotel",PA,Philadelphia,19107,"Tapas/Small Plates, American (Traditional), Beer, Wine & Spirits, Mediterranean, Restaurants, Food, Bars, Cocktail Bars, Nightlife",-75.1640808,39.9486052,3,1,213
6ci4_LMrP9cEpvRCw-LjgA,Johnnie Walker Lounge,1016 Race St,PA,Philadelphia,19107,"Karaoke, Bars, Nightlife, Hookah Bars, Lounges",-75.1566243,39.9552705,3,1,6
6cthUjghHSevS64rOYjGVw,Duel Piano Bar & Lounge,1420 Locust St,PA,Philadelphia,19102,"Nightlife, Lounges, Bars, Piano Bars, American (New), Restaurants",-75.165882,39.947954,2.5,0,135
6CUkqed0rhHtFwQ2i7Otsw,Barcelona Wine Bar Passyunk,1709 E Passyunk Ave,PA,Philadelphia,19148,"Nightlife, Bars, Restaurants, Wine Bars, Tapas/Small Plates, Spanish",-75.1652545,39.9280846,4.5,1,629
6GOdPucdzalKnlytAyOmDw,Piazza Pod Park,1075 Germantown Ave,PA,Philadelphia,19123,"Beer Gardens, Bars, Arts & Entertainment, Active Life, Food, Nightlife, Parks, Playgrounds",-75.139348,39.967475,3.5,0,27
6Hn5DT28C59Q1rzFgFhGwQ,Apollinare Restaurant,1001 N 2nd St,PA,Philadelphia,19123,"Beer, Wine & Spirits, Restaurants, Italian, Wine Bars, Bars, Nightlife, Food",-75.1399137,39.9668211,2.5,0,41
6IwF2rpoaiR_W6DzOvuceA,Victory Brewing Company Philadelphia,1776 Benjamin Franklin Pkwy,PA,Philadelphia,19103,"Nightlife, Breweries, Bars, Food, Pubs, Restaurants, Brewpubs",-75.1689851604,39.9561946841,4.5,1,52
6KpEhwks_1ZbdsGi0t7rjA,The M Room,15 W Girard Ave,PA,Philadelphia,19123,"Greek, Nightlife, Bars, Music Venues, Arts & Entertainment, Restaurants",-75.1350098,39.9689304,3.5,0,20
6pT7TIyrhpeo-LjTlIZBDA,Capriccio Cafe and Bar,110 N 16th St,PA,Philadelphia,19102,"Caterers, Restaurants, Food, Breakfast & Brunch, Ice Cream & Frozen Yogurt, American (New), Cocktail Bars, Nightlife, Event Planning & Services, Coffee & Tea, Beer, Wine & Spirits, Bars",-75.1664549,39.9554292,3.5,1,132
6R4McGGLgUbm1ChZCKis-A,Krupa's Tavern,2701 Brown St,PA,Philadelphia,19130,"Nightlife, Bars, Dive Bars",-75.181354,39.9706725,4.5,1,20
6vp741cxMvQMicJ3qZuLGQ,2nd Street Brew House,1700 S 2nd St,PA,Philadelphia,19148,"Pubs, Beer, Wine & Spirits, Food, Nightlife, Bars, Restaurants, Beer Bar, American (Traditional), Sports Bars",-75.1493732,39.926632,4,1,75
6VPD2WrgtD8h5UzjqaUnFA,Delmonico's Steakhouse,4200 City Ave,PA,Philadelphia,19131,"Hotels & Travel, Restaurants, Event Planning & Services, Bars, Nightlife, American (Traditional), Hotels, Steakhouses, Lounges",-75.218198,40.004379,3,0,50
6w6wDhgTzteP1tCBvK6fnw,Loie,128 S 19th St,PA,Philadelphia,19103,"Lounges, Nightlife, Bars, Restaurants",-75.1724,39.950897,2.5,0,26
6x9hcZ1CJ4S9avBgPGS7-Q,Johnny Brenda's,1201 Frankford Ave,PA,Philadelphia,19125,"Seafood, Greek, Food, Music Venues, American (New), Sandwiches, Breakfast & Brunch, Beer, Wine & Spirits, Restaurants, Bars, Arts & Entertainment, Nightlife, Burgers, Gastropubs",-75.134266,39.9690922,4,1,580
6ymcSkX_yN0zOopSJKA82A,The Pineville,2448 E Huntingdon St,PA,Philadelphia,19125,"Restaurants, Nightlife, Bars, American (Traditional), Pubs",-75.1195449382,39.9796168252,3.5,0,43
7__20lI7RsC9J6C-DrTzFg,El Balconcito II,7326 Castor Ave,PA,Philadelphia,19152,"Mexican, Portuguese, Cocktail Bars, Nightlife, Restaurants, Peruvian, Bars",-75.064898,40.052959,3.5,1,65
72_X-wxr9TyT6OqYb-y0sA,Crafty's Tap Room,3332 Grant Ave,PA,Philadelphia,19114,"Restaurants, Bars, Pubs, American (New), Nightlife, American (Traditional)",-75.0063144735,40.0682106059,4,1,36
73UjNbSoQjQAOS45rcihFg,Cantina Dos Segundos,931 N 2nd St,PA,Philadelphia,19123,"Nightlife, Restaurants, Breakfast & Brunch, Bars, Mexican",-75.1402322,39.9648195,4,1,939
76C-eHHHP27BreuMkdN9cQ,Gina's 45,45 S 3rd St,PA,Philadelphia,19106,"Nightlife, Bars, American (Traditional), Restaurants",-75.1457688957,39.9489910664,4,0,5
77URLWmG54d-PNWWJgytCQ,Hooters,9183 Roosevelt Blvd,PA,Philadelphia,19114,"Chicken Wings, Beer, Wine & Spirits, Food, Nightlife, Bars, American (New), Sports Bars, American (Traditional), Restaurants",-75.0333365,40.0756175,2.5,0,56
799eRxVni0-aZ_W628moDQ,Coyle's Cafe,6080 Ridge Ave,PA,Philadelphia,19128,"Restaurants, Nightlife, Bars, Dive Bars",-75.215314,40.033236,4,0,17
79cmm_bMkDWHaa7-OysIAA,Cantina Laredo,"8500 Essington Ave, Space E12, Terminal E",PA,Philadelphia,19153,"Wine Bars, Nightlife, Breakfast & Brunch, Restaurants, Mexican, Bars",-75.2368170695,39.8778109906,2.5,0,114
79PsTPa-1DBLKhNytfAkYQ,Stratus,433 Chestnut St,PA,Philadelphia,19106,"Nightlife, Dance Clubs, Bars, Lounges",-75.1490797056,39.9490984776,3,1,240
7EdQA9eGwSuQTzomG4QBjw,Johnnie Bleu,812 N Broad St,PA,Philadelphia,19130,"Bars, Lounges, Sports Bars, Nightlife",-75.1605921239,39.9684789932,3,1,7
7gI3LKutnsliBXV9OCuyGw,Dalida hookah lounge,13032 Bustleton Ave,PA,Philadelphia,19116,"Nightlife, Hookah Bars, Bars",-75.0155235,40.1246991,5,1,10
7gNY2fx_8-RFicmecY3RsA,Sports & Social Philly,900 Packer Ave,PA,Philadelphia,19148,"Nightlife, Arts & Entertainment, Restaurants, Bars, Sports Bars, Casinos, Sports Betting",-75.1647046174,39.9093845767,3.5,1,8
7HcaaocVkMj3g7OiIVWy6g,Delmar Bar & Lounge,304 W Chelten Ave,PA,Philadelphia,19144,"Nightlife, Bars, Dive Bars",-75.180271,40.0300677,4.5,1,10
7j-s7IsivJLszx0s0w_QNw,Montego Grill,5222 Walnut St,PA,Philadelphia,19139,"Restaurants, Bars, Trinidadian, Nightlife, Caribbean, Chicken Wings",-75.2263347,39.9568403,1,1,5
7J81xJFlMM244_f05k2egw,Hammerheads Bar & Grille,3517 Cottman Ave,PA,Philadelphia,19149,"Dive Bars, Restaurants, American (Traditional), Nightlife, Bars",-75.0417837,40.0374692,2.5,1,17
7jTaLGVD3jy9VF7lxPEgww,Zoey's Yogurt Bar,1205-7 S 9th St,PA,Philadelphia,19147,"Food, Bars, Ice Cream & Frozen Yogurt, Nightlife, Hookah Bars",-75.1589332072,39.9337352394,3,0,9
7lwe7n-Yc-V9E_HfLAeylg,Pub & Kitchen,1946 Lombard St,PA,Philadelphia,19146,"Restaurants, Pubs, Food, Bars, American (New), Nightlife",-75.1747733,39.9456566,3.5,1,655
7M4acncueqDznH9AwgPjeg,Maggie's Waterfront Cafe,9242 N Delaware Ave,PA,Philadelphia,19114,"Nightlife, Cafes, American (Traditional), Event Planning & Services, Bars, Restaurants, Venues & Event Spaces, Salad",-74.9895148466,40.0434234376,3.5,1,237
7mpYTDb24SywNMRn3yeakQ,The Twisted Tail,509 S 2nd St,PA,Philadelphia,19147,"Event Planning & Services, Whiskey Bars, American (New), American (Traditional), Venues & Event Spaces, Bars, Nightlife, Restaurants",-75.1451988,39.9418766,4,1,625
7pbRnwFWoeHqMMAzBO924A,Squire Tavern,11708 Bustleton Ave,PA,Philadelphia,19116,"Arts & Entertainment, Nightlife, Restaurants, Bars, Cheesesteaks, Sandwiches, Music Venues, American (Traditional)",-75.0182037312,40.1195696886,3,1,6
7pf74oDDqZP0i1L1rzJHVQ,U-Bahn,1320 Chestnut St,PA,Philadelphia,19107,"American (New), Bars, Arts & Entertainment, Restaurants, Nightlife, Beer Bar, Music Venues",-75.1625185,39.9505038,2.5,1,78
7rMxt2f3uvC6xPQtHgQKLQ,R&D,1206 Frankford Ave,PA,Philadelphia,19125,"Lounges, Nightlife, Cocktail Bars, Bars",-75.1345449025,39.9691718956,4.5,1,52
7rUaXU8_IgnOrOMnN7HPQQ,Landmark Americana Tap & Grill - City Line,2481 N 54th St,PA,Philadelphia,19131,"Sports Bars, Nightlife, American (Traditional), Restaurants, Beer, Wine & Spirits, Bars, Food",-75.234246254,39.9960138239,2.5,1,136
7uG4WyAMMyo2eI3uQnBTeg,Holt's Cigar Company,"12270 Townsend Rd, Ste 1203",PA,Philadelphia,19154,"Tobacco Shops, Cigar Bars, Shopping, Lounges, Nightlife, Bars",-74.9856243,40.1032576,4.5,1,20
7uMwPg2lmF_KscKo9lFCwQ,American Express century and lounge,NA,PA,Philadelphia,19132,"Nightlife, Food Court, Restaurants, Airport Lounges, Bars",-75.2453287875,39.8761409034,5,1,5
7vg0q-N8e1olhWlj-d6oNA,Castle Roxx,105 Shurs Ln,PA,Philadelphia,19127,"Nightlife, Sports Bars, Bars, Pubs, Dive Bars",-75.2175221834,40.0227275437,3.5,1,28
7y1zIK1ZtkkGIKeRUobThg,Gallo's Seafood,8101 Roosevelt Blvd,PA,Philadelphia,19152,"Seafood, Bars, American (Traditional), Nightlife, Restaurants",-75.0446413,40.0577429,3.5,1,187
80CuLvezLk7SkkzWbcv1Dg,C19 Cichetteria Venezia,267 S 19th St,PA,Philadelphia,19103,"Italian, Bars, Nightlife, Restaurants, Wine Bars",-75.1726372,39.9482333,3.5,0,124
81dk-1nYjlJDEIG3DRZIwg,Yards brewing,"8500 Essington Ave, terminal A",PA,Philadelphia,19153,"Nightlife, Bars, Cocktail Bars",-75.2424229681,39.8743958238,4.5,1,8
83Fw7PpQR9GY-IEokD7mmg,1201 Bar,1201 S 28th St,PA,Philadelphia,19146,"Dive Bars, American (Traditional), Nightlife, Restaurants, Bars",-75.1898882,39.9389811,3.5,1,5
8Ak2iPlR4fCziMQZ11ohAA,Les Bons Temps,114 S 12th St,PA,Philadelphia,19107,"Restaurants, Cajun/Creole, Dance Clubs, Nightlife, Bars",-75.160596,39.949854,3.5,0,15
8awz5GSXpwf3MIxztHmoGg,Paganos Market and Bar,2001 Market St,PA,Philadelphia,19103,"Wineries, Caterers, Bars, Italian, Food Delivery Services, Food, Event Planning & Services, Nightlife, Cocktail Bars, Arts & Entertainment, Sandwiches, Restaurants",-75.1739177338,39.9543093077,3,1,79
8BfXofH792_mx-d-mqHD6w,Doc's Union Pub,1843 S 2nd St,PA,Philadelphia,19148,"Bars, Restaurants, Pubs, Nightlife",-75.1499583,39.9246324,2,0,11
8CbJAKgVEALPbYcQTzhkvA,WineO,447 Poplar St,PA,Philadelphia,19123,"Nightlife, Wine Bars, Bars, Italian, Restaurants",-75.145408,39.9665,3,0,80
8CU6Hj2SBPC6nhSEHLCJvw,Brick House Bar & Grille,3334 Grant Ave,PA,Philadelphia,19114,"Sports Bars, Nightlife, Karaoke, Pubs, Bars",-75.00631,40.068094,3.5,1,49
8FALz8g6oaTca0ufiUuF6w,Tabu Lounge & Sports Bar,254 S 12th St,PA,Philadelphia,19107,"Nightlife, Bars, Lounges, Sports Bars, Gay Bars",-75.161151,39.947086,3.5,1,130
8grIwJYQJ16EUImULDCdQw,Randi's Restaurant and Bar,1619 Grant Ave,PA,Philadelphia,19115,"Bars, Nightlife, Restaurants, Italian",-75.038827,40.087697,3,1,110
8iXVU-DFq1r_a3QTn24T8w,The Bao Bar,1016 Race St,PA,Philadelphia,19107,"Barbeque, Nightlife, Sandwiches, Bars, Restaurants",-75.1566696167,39.9551734924,3.5,1,34
8j3blTZChklt3j89jxx0fw,Brauhaus Schmitz,718 South St,PA,Philadelphia,19147,"Nightlife, Bars, Restaurants, German",-75.1546984195,39.9423058586,4,1,791
8JcdN89xv4AqAVRSDLLUHw,D'Angelo's Ristorante Italiano,256 S 20th St,PA,Philadelphia,19103,"Nightlife, Restaurants, Italian, Bars, Lounges, Dance Clubs",-75.1744313,39.9487291,3.5,1,168
8KBDQlSdjJ-NoLbpPvkOrw,La Peg,140 N Columbus Blvd,PA,Philadelphia,19106,"French, Arts & Entertainment, Cocktail Bars, American (Traditional), Brasseries, Bars, Beer Gardens, Music Venues, Restaurants, Gastropubs, Tapas/Small Plates, Nightlife, American (New)",-75.1404362747,39.9534524019,3.5,1,257
8mk6q7HjyJzhEMUR22kRDQ,Liquid Charm,1207 Race St,PA,Philadelphia,19107,"American (New), Nightlife, Bars, Lounges, Restaurants",-75.1593004,39.9560231,4,0,6
8N3Ph2rHIKjwDAMFbru-KQ,Azure Ultra Lounge,1439 South St,PA,Philadelphia,19146,"Nightlife, Lounges, Bars",-75.166676,39.944025,2.5,0,6
8nEFnaYMvc_Y-_IUf5zJjA,Pub 1301,1301 Race St,PA,Philadelphia,19107,"Food, Nightlife, Bars, Pubs",-75.160843,39.95627,2.5,1,10
8P8HIysyyGbG8_94cG1Jyg,Entree BYOB,1608 South St,PA,Philadelphia,19146,"American (New), Bars, Wine Bars, Italian, Restaurants, Comfort Food, Seafood, Nightlife",-75.1691403878,39.9440110213,4.5,1,418
8pqdJjefYq-a9IBSJJmKwA,The Dandelion,124 S 18th St,PA,Philadelphia,19103,"British, Restaurants, Gastropubs, Bars, Nightlife",-75.170636,39.951004,4,1,2577
8uc-V5fIPcsHfLc6wR6aOQ,Redwood,340 South St,PA,Philadelphia,19147,"Nightlife, American (New), Restaurants, Bars, Breakfast & Brunch",-75.148861,39.941523,3,0,61
8VD4VDlBk80KRoshywVRaQ,The Bridge,100 Spring Garden St,PA,Philadelphia,19123,"Nightlife, Sports Bars, Pubs, Bars",-75.1393181525,39.9601619591,3.5,0,5
8WI5BBQFWMc-PBa0yQfp1w,Jollies Live,822 N Broad St,PA,Philadelphia,19130,"Nightlife, Bars, Sports Bars",-75.1604323,39.9687861,2.5,0,5
8XjxHeV66F4eoIy06rW0pA,Porta,1216 Chestnut St,PA,Philadelphia,19107,"Italian, Wine Bars, Bars, Restaurants, Pizza, Breakfast & Brunch, Nightlife",-75.160978619,39.9503880379,3,0,291
9_5HYYGBF4O80G4cgEpXKQ,Five Iron Golf,2116 Chestnut St,PA,Philadelphia,19103,"Bars, Golf, Venues & Event Spaces, Golf Lessons, Fitness & Instruction, Active Life, Nightlife, Sports Bars, Event Planning & Services, Team Building Activities",-75.1766079291,39.9523660761,5,1,9
92dYGs4_P_9j6cKle7E2Yw,Figo,1033 N 2nd St,PA,Philadelphia,19123,"Cocktail Bars, Italian, Nightlife, Restaurants, Bars",-75.1398075,39.967481,3,1,33
9AxWt9VSp1yg7dv5D62W5Q,Old Eagle Tavern,177 Markle St,PA,Philadelphia,19127,"American (Traditional), Restaurants, Bars, Nightlife",-75.2144878592,40.0227463566,4,0,108
9BGUIK6rcprILPyiyYnJyg,The Foto Club,3743 Frankford Ave,PA,Philadelphia,19124,"Dance Clubs, Social Clubs, Arts & Entertainment, Nightlife, Bars",-75.097048,40.000822,4.5,1,5
9CGFL0YFDf_O6aaiTmnOZQ,The Refinery at SugarHouse Casino,"1001 N Delaware Ave, 1001 N Delaware Ave",PA,Philadelphia,19125,"Bars, Casinos, Nightlife, American (New), Chinese, Arts & Entertainment, American (Traditional), Restaurants",-75.1328364,39.9639942,2.5,0,11
9gObo5ltOMo6UgsaXaHPWA,R2L,"50 S 16th St, Fl 37",PA,Philadelphia,19102,"American (New), Lounges, Nightlife, Cocktail Bars, Bars, Restaurants",-75.167190457,39.9516172612,3.5,0,802
9iF5ALxAskaBFRzqoG7SNQ,Bottoms Up 215,2515 Island Ave,PA,Philadelphia,19153,"Nightlife, Arts & Entertainment, Social Clubs, Restaurants, Hookah Bars, American (New), Bars",-75.2427401394,39.9124398684,3.5,0,5
9kFMEa74Y79PKFGVO7dIPQ,Vista Peru,20 S 2nd St,PA,Philadelphia,19106,"Peruvian, Nightlife, Bars, Cocktail Bars, Wine Bars, Restaurants",-75.1439592,39.9494184,4,1,193
9mA9qYqiv4c0T9ASid3PIQ,The Capital Grille,1338-46 Chestnut St,PA,Philadelphia,19107,"Seafood, Restaurants, Wine Bars, American (Traditional), Italian, Steakhouses, Bars, Nightlife",-75.1636080327,39.9506134672,4,1,650
9Mm9xvLfiI72E3Inhmn82g,Elephant & Castle,1800 Market St,PA,Philadelphia,19103,"American (Traditional), Nightlife, Pubs, Restaurants, Bars, British",-75.1703455,39.9528337,2.5,0,77
9oS8GwYwFgSrR34ToywLiw,Victor's Bar,2101 Chestnut St,PA,Philadelphia,19103,"Pizza, Cocktail Bars, Bars, Nightlife, Wine Bars, Pubs, Restaurants",-75.1758082,39.9524937,3,0,8
9PCiyXCG25bOycCR7nXIDw,Santucci's Original Square Pizza,655 N Broad St,PA,Philadelphia,19123,"Italian, Bars, Nightlife, Pizza, Breakfast & Brunch, Restaurants",-75.16039,39.96531,3,1,167
9PZxjhTIU7OgPIzuGi89Ew,El Vez,121 S 13th St,PA,Philadelphia,19107,"Lounges, Bars, Nightlife, Breakfast & Brunch, Mexican, Restaurants",-75.1617702842,39.9497020026,4,1,3264
